cid,upc,oid,dt,r_dt,prc,qty,amt,r_qty,r_amt,web_prod_id,GMM_DESC,PARENT_MDSE_DIVN_DESC
10793177,7.0014E+11,1359267414,12/28/2016,01/12/2017,45.59,1,45.59,1,45.59,2334930,MENS & KIDS,TOTAL CHILDRENS
11277286,7.87166E+11,1231495017,8/27/2016,,27.99,1,27.99,,,2336890,READY TO WEAR,SPECIAL SIZES
11277286,7.87166E+11,1234110153,09/01/2016,,24.99,1,24.99,,,2336890,READY TO WEAR,SPECIAL SIZES
13613213,7.06255E+11,1202569731,5/21/2016,6/17/2016,33.65,1,33.65,1,33.65,2651523,CENTER CORE,WOMENS SHOES
13613213,7.06255E+11,1207530988,6/17/2016,,17.38,1,17.38,,,2651523,CENTER CORE,WOMENS SHOES
12610227,8.8765E+11,1207798358,6/18/2016,,31.98,1,31.98,,,2469264,READY TO WEAR,COLLECTIONS RTW
12610227,8.8765E+11,1208846315,6/24/2016,7/13/2016,31.98,1,31.98,1,31.98,2469264,READY TO WEAR,COLLECTIONS RTW
15127431,8.89363E+11,1207071928,6/14/2016,,24.99,3,74.97,,,2339874,READY TO WEAR,MISSY TOTAL ACTIVE
15127431,8.89363E+11,1198451161,4/28/2016,,24.99,1,24.99,,,2339874,READY TO WEAR,MISSY TOTAL ACTIVE
14050681,51153836619,1210914068,07/09/2016,,24.99,1,24.99,,,2353920,HOME,SOFT HOME
14050681,51153836619,1207806129,6/19/2016,,24.99,1,24.99,,,2353920,HOME,SOFT HOME
10361220,8.87044E+11,1191882076,04/03/2016,4/20/2016,16.99,1,16.99,1,16.99,2663641,READY TO WEAR,MILLENNIAL/DENIM
10361220,8.87044E+11,1189853595,3/20/2016,,17.59,1,17.59,,,2663641,READY TO WEAR,MILLENNIAL/DENIM
11090503,7.68594E+11,1251105054,9/30/2016,,22.99,1,22.99,,,2351393,READY TO WEAR,CASUAL RTW
11090503,7.68594E+11,1249013118,9/28/2016,11/12/2016,22.99,1,22.99,1,22.99,2351393,READY TO WEAR,CASUAL RTW
11019425,8.84919E+11,1351122540,12/18/2016,,15.79,1,15.79,,,2351393,READY TO WEAR,CASUAL RTW
11019425,8.84919E+11,1340054640,12/11/2016,,16.49,1,16.49,,,2351393,READY TO WEAR,CASUAL RTW
11019425,8.84919E+11,1350611133,12/18/2016,,16.79,1,16.79,,,2351393,READY TO WEAR,CASUAL RTW
10741375,8.84919E+11,1211704563,7/13/2016,,9.59,1,9.59,,,2351393,READY TO WEAR,CASUAL RTW
10741375,8.84919E+11,1194323280,04/11/2016,5/21/2016,19.99,1,19.99,1,19.99,2351393,READY TO WEAR,CASUAL RTW
10890628,8.84919E+11,1186101457,03/01/2016,3/14/2016,19.99,1,19.99,1,19.99,2351393,READY TO WEAR,CASUAL RTW
10890628,8.84919E+11,1337682849,12/10/2016,12/28/2016,21.99,1,21.99,1,21.99,2351393,READY TO WEAR,CASUAL RTW
10261534,6.89439E+11,1266779223,10/23/2016,,29.99,1,29.99,,,2352707,READY TO WEAR,SPECIAL SIZES
10261534,6.89439E+11,1314857436,11/26/2016,,24.99,1,24.99,,,2352707,READY TO WEAR,SPECIAL SIZES
14738176,8.88572E+11,1190247263,3/23/2016,5/28/2016,57.49,1,57.49,1,57.49,2495077,READY TO WEAR,CASUAL RTW
14738176,8.88572E+11,1186319332,03/01/2016,5/28/2016,57.49,1,57.49,1,57.49,2495077,READY TO WEAR,CASUAL RTW
11801732,7.1437E+11,1206758692,06/12/2016,6/17/2016,16.79,1,16.79,1,16.79,2202265,CENTER CORE,INTIMATE APPAREL/HOSIERY
11801732,7.1437E+11,1206779908,06/12/2016,6/17/2016,16.79,1,16.79,1,16.79,2202265,CENTER CORE,INTIMATE APPAREL/HOSIERY
12834551,8.03049E+11,1185000812,2/19/2016,2/26/2016,67.99,1,67.99,1,67.99,2496516,READY TO WEAR,CASUAL RTW
12834551,8.03049E+11,1185038261,2/21/2016,,54.39,1,54.39,,,2496516,READY TO WEAR,CASUAL RTW
11334375,8.03049E+11,1241258901,9/15/2016,,47.99,1,47.99,,,2496516,READY TO WEAR,CASUAL RTW
11334375,8.03049E+11,1252218087,10/02/2016,10/07/2016,52.99,1,52.99,1,52.99,2496516,READY TO WEAR,CASUAL RTW
13385353,8.0305E+11,1211207560,07/11/2016,7/26/2016,89.5,1,89.5,1,89.5,2496516,READY TO WEAR,CASUAL RTW
13385353,8.0305E+11,1241276253,9/17/2016,10/10/2016,44.99,1,44.99,1,44.99,2496516,READY TO WEAR,CASUAL RTW
11980529,7.06255E+11,1206718597,06/12/2016,,10.49,1,10.49,,,2676197,READY TO WEAR,COLLECTIONS RTW
11980529,7.06255E+11,1206493627,06/12/2016,6/29/2016,14.99,1,14.99,1,14.99,2676197,READY TO WEAR,COLLECTIONS RTW
11980529,7.06255E+11,1206403812,06/12/2016,6/22/2016,14.99,1,14.99,1,10.49,2676197,READY TO WEAR,COLLECTIONS RTW
11399064,6.17089E+11,1203600936,5/27/2016,,37.59,2,75.18,,,2676554,READY TO WEAR,CASUAL RTW
11399064,6.17089E+11,1202762996,5/22/2016,07/07/2016,67.99,1,67.99,1,67.99,2676554,READY TO WEAR,CASUAL RTW
11399064,6.17089E+11,1204278562,5/30/2016,07/07/2016,37.59,1,37.59,1,37.59,2676554,READY TO WEAR,CASUAL RTW
11399064,6.17089E+11,1204205745,5/29/2016,07/07/2016,37.59,1,37.59,1,37.59,2676554,READY TO WEAR,CASUAL RTW
11399064,6.17089E+11,1203832677,5/26/2016,,37.59,1,37.59,,,2676554,READY TO WEAR,CASUAL RTW
14053435,8.02046E+11,VM16270114054,07/01/2016,7/28/2016,49.99,1,49.99,1,49.99,2507377,CENTER CORE,WOMENS SHOES
14053435,8.02046E+11,1225099566,8/17/2016,8/28/2016,59,1,59,1,59,2507377,CENTER CORE,WOMENS SHOES
12547944,7.06255E+11,1194649639,4/13/2016,,14.98,1,14.98,,,2510179,READY TO WEAR,CASUAL RTW
13600705,7.06255E+11,1211005963,07/10/2016,7/16/2016,11.99,1,11.99,1,11.99,2510179,READY TO WEAR,CASUAL RTW
12547944,7.06255E+11,1196910634,4/19/2016,,14.98,1,14.98,,,2510179,READY TO WEAR,CASUAL RTW
13600705,7.06255E+11,1211116468,07/10/2016,,9.59,1,9.59,,,2510179,READY TO WEAR,CASUAL RTW
11290710,8.2298E+11,1206373901,06/12/2016,6/28/2016,18.19,1,18.19,1,18.19,2682710,READY TO WEAR,CASUAL RTW
11290710,8.2298E+11,1204164954,5/29/2016,6/28/2016,19.99,1,19.99,1,19.99,2682710,READY TO WEAR,CASUAL RTW
13054715,7.33002E+11,1254856297,11/10/2016,11/14/2016,86.97,1,86.97,1,86.97,2683496,HOME,SOFT HOME
13054715,7.33002E+11,VC16111050582,11/10/2016,,86.97,1,86.97,,,2683496,HOME,SOFT HOME
14762986,91208547206,1305600120,11/25/2016,12/09/2016,80,1,80,1,80,2685445,READY TO WEAR,MISSY TOTAL ACTIVE
14762986,91208547206,1306559550,11/25/2016,12/09/2016,80,1,80,1,80,2685445,READY TO WEAR,MISSY TOTAL ACTIVE
15668853,8.22981E+11,1195641686,4/17/2016,5/15/2016,39.99,1,39.99,1,39.99,2686420,READY TO WEAR,CASUAL RTW
15668853,8.22981E+11,1198366576,4/27/2016,5/15/2016,37.49,2,74.98,2,74.98,2686420,READY TO WEAR,CASUAL RTW
11121573,42648405120,1282463625,11/02/2016,,7.64,1,7.64,,,2380027,HOME,SOFT HOME
11121573,42648405120,1202699535,5/21/2016,,7.64,2,15.28,,,2380027,HOME,SOFT HOME
11319873,8.89139E+11,1252746456,10/02/2016,,17.99,1,17.99,,,2383988,MENS & KIDS,TOTAL MENS
11319873,8.89139E+11,1226450685,8/20/2016,,19.99,1,19.99,,,2383988,MENS & KIDS,TOTAL MENS
13587794,8.2298E+11,1201634490,05/10/2016,,21.59,1,21.59,,,2693285,READY TO WEAR,SPECIAL SIZES
13587794,8.2298E+11,1199206264,05/01/2016,,27.74,1,27.74,,,2693285,READY TO WEAR,SPECIAL SIZES
15605403,7.59258E+11,1197213552,4/21/2016,05/06/2016,55.99,1,55.99,1,55.99,2527920,READY TO WEAR,CLASSIFICATIONS
15605403,7.59258E+11,1198123887,4/25/2016,,47.24,1,47.24,,,2527920,READY TO WEAR,CLASSIFICATIONS
12815157,6.04079E+11,1363331142,01/04/2017,1/18/2017,52,1,52,1,52,2530104,BEAUTY,COSMETICS
12815157,6.04079E+11,1362708090,01/05/2017,,52,1,52,,,2530104,BEAUTY,COSMETICS
14004215,7.35991E+11,1230267768,8/24/2016,,41.59,1,41.59,,,2538246,MENS & KIDS,TOTAL MENS
14004215,7.35991E+11,1226818845,8/21/2016,10/06/2016,31.99,1,31.99,1,31.99,2538246,MENS & KIDS,TOTAL MENS
10416838,6.52875E+11,1217947755,08/01/2016,11/14/2016,38.4,1,38.4,1,38.4,2711942,READY TO WEAR,MILLENNIAL/DENIM
10416838,6.52875E+11,1279972995,10/30/2016,,16.79,1,16.79,,,2711942,READY TO WEAR,MILLENNIAL/DENIM
10880276,47406130993,1262107551,10/17/2016,,329.99,1,329.99,,,2252599,MENS & KIDS,TOTAL CHILDRENS
10880276,47406130993,1261716630,10/15/2016,10/27/2016,329.99,1,329.99,1,329.99,2252599,MENS & KIDS,TOTAL CHILDRENS
12068405,8.12434E+11,1192615446,04/04/2016,,9.99,1,9.99,,,2540395,READY TO WEAR,CASUAL RTW
12068405,8.12434E+11,VH16840592714,04/08/2016,,9.99,1,9.99,,,2540395,READY TO WEAR,CASUAL RTW
11364076,8.88825E+11,1189230637,3/19/2016,04/06/2016,9.59,1,9.59,1,9.59,2432143,READY TO WEAR,MILLENNIAL/DENIM
11364076,8.88825E+11,1186053503,2/27/2016,3/26/2016,14.39,1,14.39,1,14.39,2432143,READY TO WEAR,MILLENNIAL/DENIM
14933422,19655483434,1201771691,5/13/2016,5/21/2016,76.5,2,153,2,153,2437646,HOME,SOFT HOME
14933422,19655483434,1196870911,4/19/2016,,71.99,1,71.99,,,2437646,HOME,SOFT HOME
14742382,19655483434,ND16630284185,3/25/2016,,71.99,1,71.99,,,2437646,HOME,SOFT HOME
14742382,19655483434,1187886369,03/12/2016,3/23/2016,71.99,1,71.99,1,71.99,2437646,HOME,SOFT HOME
11426331,8.89139E+11,1202506798,5/17/2016,,19.99,1,19.99,,,2435922,MENS & KIDS,TOTAL MENS
11426331,8.89139E+11,1206077604,06/10/2016,,19.99,1,19.99,,,2435922,MENS & KIDS,TOTAL MENS
14220564,8.83049E+11,1309266672,11/25/2016,12/07/2016,79.99,1,79.99,1,79.99,2257148,HOME,SOFT HOME
14220564,8.83049E+11,1307768679,11/25/2016,,79.99,1,79.99,,,2257148,HOME,SOFT HOME
15863825,53474731659,1187021402,03/05/2016,,48,1,48,,,2548906,READY TO WEAR,CLASSIFICATIONS
15863825,53474731659,1199594556,05/02/2016,,36,1,36,,,2548906,READY TO WEAR,CLASSIFICATIONS
13956959,8.89604E+11,1195880395,4/16/2016,,7.69,1,7.69,,,2539371,MENS & KIDS,TOTAL CHILDRENS
13956959,8.89604E+11,1192100823,04/03/2016,,7.99,1,7.99,,,2539371,MENS & KIDS,TOTAL CHILDRENS
15067426,7.30588E+11,1198935672,4/29/2016,,26.25,1,26.25,,,2731241,CENTER CORE,FASHION JEWELRY / WATCHES
15067426,7.30588E+11,1197634184,4/24/2016,5/26/2016,26.25,1,26.25,1,26.25,2731241,CENTER CORE,FASHION JEWELRY / WATCHES
15492911,7.44744E+11,1204396129,5/30/2016,6/15/2016,101,1,101,1,101,2731584,READY TO WEAR,CLASSIFICATIONS
15492911,7.44744E+11,1205353428,06/07/2016,8/13/2016,101,1,101,1,101,2731584,READY TO WEAR,CLASSIFICATIONS
15492911,7.44744E+11,1220867847,08/06/2016,,74.99,1,74.99,,,2731584,READY TO WEAR,CLASSIFICATIONS
11857893,7.44744E+11,1204850467,06/03/2016,07/08/2016,107,1,107,1,107,2731600,READY TO WEAR,CLASSIFICATIONS
11857893,7.44744E+11,1206412499,06/12/2016,,74.9,1,74.9,,,2731600,READY TO WEAR,CLASSIFICATIONS
12672693,7.44744E+11,1213707516,7/20/2016,7/30/2016,48.99,1,48.99,1,48.99,2731602,READY TO WEAR,CLASSIFICATIONS
12672693,7.44744E+11,1223805159,08/12/2016,8/21/2016,55.49,1,55.49,1,55.49,2731602,READY TO WEAR,CLASSIFICATIONS
11618062,8.89305E+11,1209390998,6/29/2016,,59.49,1,59.49,,,2451197,CENTER CORE,WOMENS SHOES
11618062,8.89305E+11,1193386335,04/06/2016,,59.49,1,59.49,,,2451197,CENTER CORE,WOMENS SHOES
12234811,43935650933,1316602275,11/27/2016,,13.99,1,13.99,,,2422324,CENTER CORE,INTIMATE APPAREL/HOSIERY
12234811,43935650933,1317292614,11/27/2016,12/27/2016,13.99,1,13.99,1,13.99,2422324,CENTER CORE,INTIMATE APPAREL/HOSIERY
12234811,43935650933,1317441630,11/27/2016,,13.99,1,13.99,,,2422324,CENTER CORE,INTIMATE APPAREL/HOSIERY
14702024,8.24972E+11,1325671374,12/01/2016,,69.99,1,69.99,,,2563876,MENS & KIDS,TOTAL MENS
14702024,8.24972E+11,1252818430,11/09/2016,12/03/2016,79.99,1,79.99,1,79.99,2563876,MENS & KIDS,TOTAL MENS
14702024,8.24972E+11,1354334022,12/22/2016,,74.99,1,74.99,,,2563876,MENS & KIDS,TOTAL MENS
10247919,7.06255E+11,1202709052,5/20/2016,6/14/2016,17.99,1,17.99,1,17.99,2563955,READY TO WEAR,SPECIAL SIZES
10247919,7.06255E+11,1197405481,4/22/2016,,14.6,1,14.6,,,2563955,READY TO WEAR,SPECIAL SIZES
11957423,29927470574,LS16040925478,04/10/2016,,14.44,6,86.64,,,2736045,HOME,SOFT HOME
11957423,29927470574,1190675923,3/24/2016,,34,1,34,,,2736045,HOME,SOFT HOME
11957423,29927470574,1194051744,04/10/2016,,14.44,2,28.88,,,2736045,HOME,SOFT HOME
11957423,29927470574,1194301352,04/10/2016,,14.44,6,86.64,,,2736045,HOME,SOFT HOME
14149486,96611666742,BR16270432298,7/22/2016,,48.37,1,48.37,,,2737960,READY TO WEAR,CLASSIFICATIONS
14149486,96611666742,1211920101,7/16/2016,7/29/2016,59.19,1,59.19,1,59.19,2737960,READY TO WEAR,CLASSIFICATIONS
14696900,7.35991E+11,1310670252,11/25/2016,,34.75,1,34.75,,,2739020,MENS & KIDS,TOTAL MENS
14696900,7.35991E+11,1259405041,11/20/2016,,34.99,1,34.99,,,2739020,MENS & KIDS,TOTAL MENS
10767617,3.38081E+12,1216449774,7/26/2016,,53,1,53,,,2580537,BEAUTY,COSMETICS
10767617,3.38081E+12,1375837224,1/27/2017,02/10/2017,54,1,54,1,54,2580537,BEAUTY,COSMETICS
12928500,6.96692E+11,1297208715,11/14/2016,12/12/2016,41.29,1,41.29,1,41.29,2457073,READY TO WEAR,CLASSIFICATIONS
12928500,6.96692E+11,1335901839,12/08/2016,12/17/2016,41.29,1,41.29,1,41.29,2457073,READY TO WEAR,CLASSIFICATIONS
14286824,6.4613E+11,1210569202,07/08/2016,,24.99,1,24.99,,,2457407,READY TO WEAR,CASUAL RTW
14286824,6.4613E+11,1209840759,07/02/2016,07/09/2016,27.99,1,27.99,1,27.99,2457407,READY TO WEAR,CASUAL RTW
12471599,6.4613E+11,1201183538,05/07/2016,5/15/2016,24.99,2,49.98,2,49.98,2457407,READY TO WEAR,CASUAL RTW
12471599,6.4613E+11,1199760749,05/03/2016,05/08/2016,24.74,1,24.74,1,24.74,2457407,READY TO WEAR,CASUAL RTW
15369000,7.65215E+11,1301345832,11/20/2016,,27.98,1,27.98,,,2741274,READY TO WEAR,SPECIAL SIZES
15369000,7.65215E+11,1220308887,08/03/2016,,27.98,1,27.98,,,2741274,READY TO WEAR,SPECIAL SIZES
10374404,8.89631E+11,1242992799,9/18/2016,10/04/2016,26.24,1,26.24,1,26.24,2741884,READY TO WEAR,MILLENNIAL/DENIM
10374404,8.89631E+11,1246824633,9/23/2016,10/04/2016,34.99,1,34.99,1,34.99,2741884,READY TO WEAR,MILLENNIAL/DENIM
12794812,7.06255E+11,1199209703,05/01/2016,,14.99,1,14.99,,,2585537,CENTER CORE,WOMENS SHOES
12794812,7.06255E+11,1199169901,05/01/2016,,14.99,1,14.99,,,2585537,CENTER CORE,WOMENS SHOES
14532944,8.82865E+11,1236843564,09/09/2016,,5.99,3,17.97,,,2282058,HOME,SOFT HOME
14532944,8.82865E+11,1237203525,09/09/2016,10/06/2016,5.99,3,17.97,3,17.97,2282058,HOME,SOFT HOME
14532944,8.82865E+11,1233357375,09/01/2016,09/12/2016,8.99,1,8.99,1,8.99,2282058,HOME,SOFT HOME
10461379,8.04691E+11,1209125955,6/27/2016,07/04/2016,33,1,33,1,33,2751914,READY TO WEAR,CLASSIFICATIONS
10461379,8.04691E+11,1209610844,6/30/2016,07/08/2016,28.04,1,28.04,1,28.04,2751914,READY TO WEAR,CLASSIFICATIONS
13700650,7.1326E+11,1185665879,2/26/2016,3/22/2016,65.24,1,65.24,1,65.24,2467879,READY TO WEAR,COLLECTIONS RTW
13700650,7.1326E+11,1181702985,02/03/2016,,93.74,1,93.74,,,2467879,READY TO WEAR,COLLECTIONS RTW
14697513,7.12683E+11,1227075996,8/20/2016,,39.19,2,78.38,,,1518465,READY TO WEAR,CASUAL RTW
14697513,7.12683E+11,1191420500,3/29/2016,,48.99,1,48.99,,,1518465,READY TO WEAR,CASUAL RTW
12276731,5.02842E+12,BF16330693248,3/13/2016,,27.99,1,27.99,,,1523477,HOME,SOFT HOME
12276731,5.02842E+12,1230696774,8/28/2016,,26.24,1,26.24,,,1523477,HOME,SOFT HOME
12245470,7.82418E+11,1182948062,02/09/2016,2/13/2016,59.49,1,59.49,1,59.49,2584162,READY TO WEAR,CLASSIFICATIONS
12245470,7.82418E+11,1183298787,02/10/2016,,55.24,1,55.24,,,2584162,READY TO WEAR,CLASSIFICATIONS
14483550,8.83862E+11,AY16171111706,07/01/2016,07/05/2016,19.12,1,19.12,1,19.12,2468217,MENS & KIDS,TOTAL MENS
14483550,8.83862E+11,1207700545,6/17/2016,6/24/2016,39.99,1,39.99,1,30,2468217,MENS & KIDS,TOTAL MENS
14296506,22548356746,1202755176,5/22/2016,5/30/2016,88,1,88,1,88,2468575,BEAUTY,FRAGRANCES
14296506,22548356746,1202735583,5/19/2016,5/26/2016,88,1,88,1,88,2468575,BEAUTY,FRAGRANCES
14296506,22548356746,1202683501,5/22/2016,5/30/2016,88,1,88,1,88,2468575,BEAUTY,FRAGRANCES
11716561,8.89604E+11,1208232128,6/21/2016,,19.99,2,39.98,,,2446774,MENS & KIDS,TOTAL CHILDRENS
11716561,8.89604E+11,1199630716,05/03/2016,,20.74,1,20.74,,,2446774,MENS & KIDS,TOTAL CHILDRENS
12981718,7.82418E+11,1187168895,03/06/2016,,26.39,1,26.39,,,2588024,READY TO WEAR,CLASSIFICATIONS
12981718,7.82418E+11,1186342445,03/02/2016,3/15/2016,26.39,1,26.39,1,26.39,2588024,READY TO WEAR,CLASSIFICATIONS
11980626,7.06255E+11,1189016071,3/16/2016,,17.59,1,17.59,,,2617097,READY TO WEAR,SPECIAL SIZES
11980626,7.06255E+11,1189033780,3/15/2016,3/26/2016,21.99,1,21.99,1,21.99,2617097,READY TO WEAR,SPECIAL SIZES
10510706,8.89604E+11,1185659555,2/27/2016,3/29/2016,31.19,1,31.19,1,31.19,2490213,MENS & KIDS,TOTAL CHILDRENS
10510706,8.89604E+11,1183521274,2/13/2016,,31.19,1,31.19,,,2490213,MENS & KIDS,TOTAL CHILDRENS
12281550,96611637551,1199242429,4/30/2016,,34.5,1,34.5,,,2769697,READY TO WEAR,CLASSIFICATIONS
12281550,96611637551,1206373440,06/12/2016,,23.79,1,23.79,,,2769697,READY TO WEAR,CLASSIFICATIONS
12281550,96611637551,1206449583,06/12/2016,6/21/2016,23.79,1,23.79,1,23.79,2769697,READY TO WEAR,CLASSIFICATIONS
11537157,84638403136,1222066806,08/08/2016,8/14/2016,24,1,24,1,24,2607522,MENS & KIDS,TOTAL MENS
11537157,84638403136,1223340201,8/14/2016,,9.74,1,9.74,,,2607522,MENS & KIDS,TOTAL MENS
14706322,6.11319E+11,1206589390,06/12/2016,7/18/2016,23.79,1,23.79,1,23.79,2315873,MENS & KIDS,TOTAL MENS
14706322,6.11319E+11,1197606049,4/24/2016,05/04/2016,33.74,1,33.74,1,33.74,2315873,MENS & KIDS,TOTAL MENS
11986636,8.88376E+11,1203645730,5/26/2016,,20.83,1,20.83,,,2623350,CENTER CORE,WOMENS SHOES
11986636,8.88376E+11,1204645292,5/31/2016,06/08/2016,41.03,1,41.03,1,41.03,2623350,CENTER CORE,WOMENS SHOES
12767715,8.87232E+11,1183799942,2/13/2016,,79.99,1,79.99,,,2497254,COST/WORKROOM/LEASE,LEASED
12767715,8.87232E+11,1182599428,02/07/2016,2/19/2016,79.99,1,79.99,1,79.99,2497254,COST/WORKROOM/LEASE,LEASED
11480379,7.19544E+11,1207239192,6/13/2016,,42,1,42,,,2778121,CENTER CORE,INTIMATE APPAREL/HOSIERY
11480379,7.19544E+11,1207758117,6/18/2016,,34.99,1,34.99,,,2778121,CENTER CORE,INTIMATE APPAREL/HOSIERY
12564433,8.29092E+11,1226569983,8/20/2016,8/21/2016,34.99,1,34.99,1,34.99,2779134,READY TO WEAR,MILLENNIAL/DENIM
12564433,8.29092E+11,1227408654,8/20/2016,8/21/2016,34.99,1,34.99,1,34.99,2779134,READY TO WEAR,MILLENNIAL/DENIM
11022542,7.97763E+11,1203041016,5/22/2016,07/04/2016,39.99,1,39.99,1,39.99,2630807,MENS & KIDS,TOTAL MENS
11022542,7.97763E+11,1206406847,06/12/2016,,27.99,1,27.99,,,2630807,MENS & KIDS,TOTAL MENS
14693523,1.90049E+11,1206526245,06/12/2016,,144.89,1,144.89,,,2635219,CENTER CORE,HANDBAGS & ACCESSORIES
14693523,1.90049E+11,1203688184,5/27/2016,07/02/2016,206.99,1,206.99,1,206.99,2635219,CENTER CORE,HANDBAGS & ACCESSORIES
14332271,3.61427E+12,1307795130,11/25/2016,,13,2,26,,,2783188,BEAUTY,COSMETICS
14332271,3.61427E+12,1211920802,7/16/2016,,13,1,13,,,2783188,BEAUTY,COSMETICS
14956390,42648371210,1332170253,12/05/2016,12/12/2016,8.99,1,8.99,1,8.99,2508300,HOME,SOFT HOME
14956390,42648371210,1302098952,11/22/2016,,10.19,1,10.19,,,2508300,HOME,SOFT HOME
11432137,8.87167E+11,1186829399,03/04/2016,,35,1,35,,,2466510,BEAUTY,COSMETICS
11432137,8.87167E+11,1187087871,03/04/2016,,35,1,35,,,2466510,BEAUTY,COSMETICS
14094873,7.95459E+11,1224187347,8/14/2016,8/22/2016,6.74,1,6.74,1,6.74,2468828,READY TO WEAR,CLASSIFICATIONS
14094873,7.95459E+11,JH16280235892,8/22/2016,09/01/2016,6,1,6,1,6,2468828,READY TO WEAR,CLASSIFICATIONS
15510094,8.88572E+11,1200605491,05/05/2016,5/18/2016,39.5,1,39.5,1,39.5,2470662,READY TO WEAR,SPECIAL SIZES
15510094,8.88572E+11,1202173267,5/16/2016,,39.5,1,39.5,,,2470662,READY TO WEAR,SPECIAL SIZES
11729884,6.8944E+11,1181556452,02/04/2016,2/18/2016,66.74,1,66.74,1,66.74,2323773,CENTER CORE,WOMENS SHOES
11729884,6.8944E+11,1182470710,02/08/2016,2/18/2016,42.38,1,42.38,1,42.38,2323773,CENTER CORE,WOMENS SHOES
10183931,14056926634,1247308026,9/24/2016,9/30/2016,27.99,1,27.99,1,27.99,2788808,MENS & KIDS,TOTAL MENS
10183931,14056926634,1251729180,10/01/2016,10/07/2016,27.99,1,27.99,1,27.99,2788808,MENS & KIDS,TOTAL MENS
10419130,6.86812E+11,1203488052,5/26/2016,,29.99,1,29.99,,,2636255,READY TO WEAR,CLASSIFICATIONS
10419130,6.86812E+11,1198398911,4/28/2016,06/09/2016,41.24,1,41.24,1,41.24,2636255,READY TO WEAR,CLASSIFICATIONS
11511202,8.89177E+11,1203120193,5/25/2016,,43.19,1,43.19,,,2640814,READY TO WEAR,COLLECTIONS RTW
11511202,8.89177E+11,1190320199,3/23/2016,,69.99,1,69.99,,,2640814,READY TO WEAR,COLLECTIONS RTW
13255946,8.88573E+11,1206039051,06/08/2016,9/22/2016,84.99,1,84.99,1,84.99,2503120,READY TO WEAR,CLASSIFICATIONS
13255946,8.88573E+11,1243494687,9/18/2016,,78.74,1,78.74,,,2503120,READY TO WEAR,CLASSIFICATIONS
10661679,39304622113,1244786337,9/21/2016,,39.99,3,119.97,,,1538321,MENS & KIDS,TOTAL MENS
10661679,39304622113,1375292013,1/26/2017,,57.6,2,115.2,,,1538321,MENS & KIDS,TOTAL MENS
13827135,8.8961E+11,1192052980,04/03/2016,,29.99,1,29.99,,,2641459,READY TO WEAR,MISSY TOTAL ACTIVE
13827135,8.8961E+11,1197487804,4/23/2016,,39.99,1,39.99,,,2641459,READY TO WEAR,MISSY TOTAL ACTIVE
13827135,8.8961E+11,1202653436,5/22/2016,,34.99,1,34.99,,,2641459,READY TO WEAR,MISSY TOTAL ACTIVE
10012082,23798919217,1208718750,6/25/2016,07/04/2016,53.99,1,53.99,1,53.99,2645293,READY TO WEAR,CLASSIFICATIONS
10012082,23798919217,1208698889,6/25/2016,6/30/2016,43.19,1,43.19,1,43.19,2645293,READY TO WEAR,CLASSIFICATIONS
10012082,23798919217,1209666277,6/29/2016,07/04/2016,39.19,1,39.19,1,39.19,2645293,READY TO WEAR,CLASSIFICATIONS
14601675,8.82256E+11,1187194899,03/08/2016,,23.99,1,23.99,,,2481431,CENTER CORE,HANDBAGS & ACCESSORIES
14601675,8.82256E+11,1187262090,03/07/2016,3/25/2016,31.99,1,31.99,1,31.99,2481431,CENTER CORE,HANDBAGS & ACCESSORIES
11423637,7.48838E+11,1248166935,9/28/2016,,12.95,1,12.95,,,2648643,CENTER CORE,FASHION JEWELRY / WATCHES
11423637,7.48838E+11,1211143483,07/10/2016,,15,1,15,,,2648643,CENTER CORE,FASHION JEWELRY / WATCHES
12376797,8.88876E+11,1182449029,02/07/2016,2/22/2016,42.25,1,42.25,1,42.25,2529496,CENTER CORE,WOMENS SHOES
12376797,8.88876E+11,1184051369,2/15/2016,8/17/2016,42.25,1,42.25,1,42.25,2529496,CENTER CORE,WOMENS SHOES
12242332,6.36207E+11,1198869971,4/30/2016,,29.99,1,29.99,,,2344026,READY TO WEAR,COLLECTIONS RTW
12242332,6.36207E+11,1198126886,4/26/2016,,29.99,1,29.99,,,2344026,READY TO WEAR,COLLECTIONS RTW
11001353,8.83662E+11,1297683192,11/13/2016,11/20/2016,80.49,1,80.49,1,80.49,2804746,READY TO WEAR,CLASSIFICATIONS
11001353,8.83662E+11,MN16210503960,11/22/2016,12/11/2016,62.49,1,62.49,1,62.49,2804746,READY TO WEAR,CLASSIFICATIONS
10322333,8.88319E+11,PT16570150262,7/25/2016,,72.25,2,144.5,,,2661668,MENS & KIDS,TOTAL MENS
10322333,8.88319E+11,1375266678,1/27/2017,,51.19,2,102.38,,,2661668,MENS & KIDS,TOTAL MENS
11495047,6.89304E+11,1221737736,08/08/2016,,40,1,40,,,2661869,BEAUTY,COSMETICS
11495047,6.89304E+11,1222361223,08/08/2016,8/28/2016,40,1,40,1,40,2661869,BEAUTY,COSMETICS
15672073,90563128341,1225177032,8/15/2016,,11.98,1,11.98,,,2496350,MENS & KIDS,TOTAL CHILDRENS
15672073,90563128341,1225566492,8/15/2016,,11.98,1,11.98,,,2496350,MENS & KIDS,TOTAL CHILDRENS
